t_5min,n,dev1intsolirr_avg
2012-09-01 15:35:00-10,28,304.464285714286
2012-09-01 15:40:00-10,28,275.642857142857
2012-09-01 15:45:00-10,28,246.428571428571
2012-09-01 15:50:00-10,28,233.428571428571
2012-09-01 15:55:00-10,29,214.655172413793
2012-09-01 16:00:00-10,28,194.285714285714
2012-09-01 16:05:00-10,28,179.178571428571
2012-09-01 16:10:00-10,28,166.535714285714
2012-09-01 16:15:00-10,28,143.642857142857
2012-09-01 16:20:00-10,29,94.2413793103448
2012-09-01 16:25:00-10,28,128.321428571429
2012-09-01 16:30:00-10,28,106.107142857143
2012-09-01 16:35:00-10,28,99.1071428571429
2012-09-01 16:40:00-10,28,71.0357142857143
2012-09-01 16:45:00-10,28,86.8571428571429
2012-09-01 16:50:00-10,28,46.6785714285714
2012-09-01 16:55:00-10,28,49.6785714285714
2012-09-01 17:00:00-10,28,44.3214285714286
2012-09-01 17:05:00-10,28,34.6071428571429
2012-09-01 17:10:00-10,28,23.3928571428571
2012-09-01 17:15:00-10,28,19.0357142857143
2012-09-01 17:20:00-10,28,16.5357142857143
2012-09-01 17:25:00-10,28,13.2857142857143
2012-09-01 17:30:00-10,28,9.42857142857143
2012-09-01 17:35:00-10,29,5.75862068965517
2012-09-01 17:40:00-10,27,3.03703703703704
2012-09-01 17:45:00-10,29,1.20689655172414
2012-09-01 17:50:00-10,27,0.481481481481481
2012-09-01 17:55:00-10,29,0
2012-09-01 18:00:00-10,11,0
2012-09-02 06:00:00-10,17,51.1764705882353
2012-09-02 06:05:00-10,28,62.3928571428571
2012-09-02 06:10:00-10,27,85.9259259259259
2012-09-02 06:15:00-10,28,116.25
2012-09-02 06:20:00-10,28,126.071428571429
2012-09-02 06:25:00-10,28,139.392857142857
2012-09-02 06:30:00-10,27,157.777777777778
2012-09-02 06:35:00-10,28,91.25
2012-09-02 06:40:00-10,29,88.6206896551724
2012-09-02 06:45:00-10,27,93.6296296296296
2012-09-02 06:50:00-10,28,102.357142857143
2012-09-02 06:55:00-10,28,341.142857142857
2012-09-02 07:00:00-10,28,376.785714285714
2012-09-02 07:05:00-10,28,338.928571428571
2012-09-02 07:10:00-10,28,338.25
2012-09-02 07:15:00-10,28,254.964285714286
2012-09-02 07:20:00-10,28,325.107142857143
2012-09-02 07:25:00-10,28,364.857142857143
2012-09-02 07:30:00-10,28,360.178571428571
2012-09-02 07:35:00-10,28,172.25
2012-09-02 07:40:00-10,28,310.428571428571
2012-09-02 07:45:00-10,27,433.037037037037
2012-09-02 07:50:00-10,28,527.821428571429
2012-09-02 07:55:00-10,29,507.586206896552
2012-09-02 08:00:00-10,29,531.48275862069
2012-09-02 08:05:00-10,28,531.785714285714
2012-09-02 08:10:00-10,28,360.678571428571
2012-09-02 08:15:00-10,28,540.357142857143
2012-09-02 08:20:00-10,28,223.321428571429
2012-09-02 08:25:00-10,28,189.035714285714
2012-09-02 08:30:00-10,28,322
2012-09-02 08:35:00-10,28,390
2012-09-02 08:40:00-10,27,754.814814814815
2012-09-02 08:45:00-10,28,646.678571428571
2012-09-02 08:50:00-10,27,556.333333333333
2012-09-02 08:55:00-10,29,510.275862068966
2012-09-02 09:00:00-10,28,721.107142857143
2012-09-02 09:05:00-10,28,626.857142857143
2012-09-02 09:10:00-10,28,762.321428571429
2012-09-02 09:15:00-10,29,726.275862068965
2012-09-02 09:20:00-10,28,648.785714285714
2012-09-02 09:25:00-10,28,644.571428571429
2012-09-02 09:30:00-10,29,275.689655172414
2012-09-02 09:35:00-10,27,806.925925925926
2012-09-02 09:40:00-10,28,508.321428571429
2012-09-02 09:45:00-10,28,361.428571428571
2012-09-02 09:50:00-10,28,355.535714285714
2012-09-02 09:55:00-10,28,410.642857142857
2012-09-02 10:00:00-10,28,552.321428571429
2012-09-02 10:05:00-10,28,844.964285714286
2012-09-02 10:10:00-10,28,991.071428571429
2012-09-02 10:15:00-10,28,917.821428571429
2012-09-02 10:20:00-10,28,881.5
2012-09-02 10:25:00-10,28,883
2012-09-02 10:30:00-10,29,670.965517241379
2012-09-02 10:35:00-10,27,994.740740740741
2012-09-02 10:40:00-10,28,879.321428571429
2012-09-02 10:45:00-10,28,571.785714285714
2012-09-02 10:50:00-10,28,952.464285714286
2012-09-02 10:55:00-10,28,736.214285714286
2012-09-02 11:00:00-10,28,917.321428571429
2012-09-02 11:05:00-10,28,943.678571428571
2012-09-02 11:10:00-10,28,736.392857142857
2012-09-02 11:15:00-10,27,796.592592592593
2012-09-02 11:20:00-10,28,801.535714285714
2012-09-02 11:25:00-10,27,598.074074074074
2012-09-02 11:30:00-10,27,546.111111111111
2012-09-02 11:35:00-10,28,859.071428571429
2012-09-02 11:40:00-10,28,942.178571428571
2012-09-02 11:45:00-10,28,921.75
2012-09-02 11:50:00-10,29,804.51724137931
2012-09-02 11:55:00-10,28,930.714285714286
2012-09-02 12:00:00-10,28,900.714285714286
2012-09-02 12:05:00-10,28,918.714285714286
2012-09-02 12:10:00-10,28,863.535714285714
2012-09-02 12:15:00-10,28,843.392857142857
2012-09-02 12:20:00-10,28,834.75
2012-09-02 12:25:00-10,28,758.678571428571
2012-09-02 12:30:00-10,28,801.607142857143
2012-09-02 12:35:00-10,28,822.071428571429
2012-09-02 12:40:00-10,27,743.851851851852
2012-09-02 12:45:00-10,28,867.535714285714
2012-09-02 12:50:00-10,29,727.379310344828
2012-09-02 12:55:00-10,29,826.310344827586
2012-09-02 13:00:00-10,28,657.892857142857
2012-09-02 13:05:00-10,28,620.357142857143
2012-09-02 13:10:00-10,28,504.285714285714
2012-09-02 13:15:00-10,28,609.357142857143
2012-09-02 13:20:00-10,27,643.962962962963
2012-09-02 13:25:00-10,29,614.448275862069
2012-09-02 13:30:00-10,28,587.75
2012-09-02 13:35:00-10,29,674.310344827586
2012-09-02 13:40:00-10,26,567.692307692308
2012-09-02 13:45:00-10,28,489.035714285714
2012-09-02 13:50:00-10,28,327.857142857143
2012-09-02 13:55:00-10,28,615.678571428571
2012-09-02 14:00:00-10,27,508.481481481481
2012-09-02 14:05:00-10,29,466.379310344828
2012-09-02 14:10:00-10,27,437.814814814815
2012-09-02 14:15:00-10,29,457.413793103448
2012-09-02 14:20:00-10,27,615.111111111111
2012-09-02 14:25:00-10,28,596.535714285714
2012-09-02 14:30:00-10,28,570.75
2012-09-02 14:35:00-10,28,374.428571428571
2012-09-02 14:40:00-10,29,220.51724137931
2012-09-02 14:45:00-10,28,362.571428571429
2012-09-02 14:50:00-10,27,326.37037037037
2012-09-02 14:55:00-10,29,286
2012-09-02 15:00:00-10,28,270.285714285714
2012-09-02 15:05:00-10,28,275.428571428571
2012-09-02 15:10:00-10,28,331.178571428571
2012-09-02 15:15:00-10,29,303.655172413793
2012-09-02 15:20:00-10,28,390.5
2012-09-02 15:25:00-10,28,225.321428571429
2012-09-02 15:30:00-10,28,118.107142857143
2012-09-02 15:35:00-10,28,142.642857142857
2012-09-02 15:40:00-10,28,198.5
2012-09-02 15:45:00-10,28,231.678571428571
2012-09-02 15:50:00-10,28,153.785714285714
2012-09-02 15:55:00-10,28,162.357142857143
2012-09-02 16:00:00-10,28,202.714285714286
2012-09-02 16:05:00-10,28,233
2012-09-02 16:10:00-10,28,157.892857142857
2012-09-02 16:15:00-10,28,84.1071428571429
2012-09-02 16:20:00-10,29,78.9310344827586
2012-09-02 16:25:00-10,27,68.6296296296296
2012-09-02 16:30:00-10,28,45.0714285714286
2012-09-02 16:35:00-10,29,47.2068965517241
2012-09-02 16:40:00-10,27,51.3703703703704
2012-09-02 16:45:00-10,28,52.9642857142857
2012-09-02 16:50:00-10,28,50.5357142857143
2012-09-02 16:55:00-10,28,47.8214285714286
2012-09-02 17:00:00-10,28,37.3571428571429
2012-09-02 17:05:00-10,28,24.7857142857143
2012-09-02 17:10:00-10,27,21.0740740740741
2012-09-02 17:15:00-10,27,22.2592592592593
2012-09-02 17:20:00-10,29,18.0344827586207
2012-09-02 17:25:00-10,28,13.2857142857143
2012-09-02 17:30:00-10,29,9.13793103448276
2012-09-02 17:35:00-10,28,5.21428571428571
2012-09-02 17:40:00-10,28,2.92857142857143
2012-09-02 17:45:00-10,27,1.2962962962963
2012-09-02 17:50:00-10,28,0.75
2012-09-02 17:55:00-10,28,0.142857142857143
2012-09-02 18:00:00-10,11,0.272727272727273
2012-09-03 06:00:00-10,16,43.3125
2012-09-03 06:05:00-10,28,69.5714285714286
2012-09-03 06:10:00-10,28,86.4642857142857
2012-09-03 06:15:00-10,28,77.0357142857143
2012-09-03 06:20:00-10,28,70.6071428571429
2012-09-03 06:25:00-10,28,93.9642857142857
2012-09-03 06:30:00-10,28,97.25
2012-09-03 06:35:00-10,28,129.75
2012-09-03 06:40:00-10,28,129.178571428571
2012-09-03 06:45:00-10,28,219.571428571429
2012-09-03 06:50:00-10,28,226.107142857143
2012-09-03 06:55:00-10,28,244.785714285714
2012-09-03 07:00:00-10,28,260.607142857143
2012-09-03 07:05:00-10,28,206.928571428571
2012-09-03 07:10:00-10,27,357.37037037037
2012-09-03 07:15:00-10,28,329.214285714286
2012-09-03 07:20:00-10,28,345.178571428571
2012-09-03 07:25:00-10,29,347.379310344828
2012-09-03 07:30:00-10,27,191.259259259259
2012-09-03 07:35:00-10,28,218.071428571429
2012-09-03 07:40:00-10,28,272.357142857143
2012-09-03 07:45:00-10,28,327.107142857143
2012-09-03 07:50:00-10,28,243.035714285714
2012-09-03 07:55:00-10,28,303.821428571429
2012-09-03 08:00:00-10,28,344.857142857143
2012-09-03 08:05:00-10,28,262.678571428571
2012-09-03 08:10:00-10,28,461.964285714286
2012-09-03 08:15:00-10,28,587.678571428571
2012-09-03 08:20:00-10,28,583.357142857143
2012-09-03 08:25:00-10,28,463.678571428571
2012-09-03 08:30:00-10,28,644.392857142857
2012-09-03 08:35:00-10,28,614
2012-09-03 08:40:00-10,28,620.392857142857
2012-09-03 08:45:00-10,28,637.142857142857
2012-09-03 08:50:00-10,28,651.178571428571
2012-09-03 08:55:00-10,28,670.607142857143
2012-09-03 09:00:00-10,28,689.964285714286
2012-09-03 09:05:00-10,27,695.740740740741
2012-09-03 09:10:00-10,28,706.535714285714
2012-09-03 09:15:00-10,28,721.857142857143
2012-09-03 09:20:00-10,27,718.259259259259
2012-09-03 09:25:00-10,28,731.571428571429
2012-09-03 09:30:00-10,29,738.793103448276
2012-09-03 09:35:00-10,28,752.5
2012-09-03 09:40:00-10,28,761.928571428571
2012-09-03 09:45:00-10,27,776.777777777778
2012-09-03 09:50:00-10,28,788
2012-09-03 09:55:00-10,28,795.678571428571
2012-09-03 10:00:00-10,29,764.103448275862
2012-09-03 10:05:00-10,28,721.285714285714
2012-09-03 10:10:00-10,28,875.142857142857
2012-09-03 10:15:00-10,28,864
2012-09-03 10:20:00-10,27,836.407407407407
2012-09-03 10:25:00-10,28,853.535714285714
2012-09-03 10:30:00-10,28,888.857142857143
2012-09-03 10:35:00-10,27,845.074074074074
2012-09-03 10:40:00-10,28,761.428571428571
2012-09-03 10:45:00-10,28,858.285714285714
2012-09-03 10:50:00-10,28,551.821428571429
2012-09-03 10:55:00-10,27,746.962962962963
2012-09-03 11:00:00-10,29,872.586206896552
2012-09-03 11:05:00-10,26,832.923076923077
2012-09-03 11:10:00-10,29,856.206896551724
2012-09-03 11:15:00-10,28,854.642857142857
2012-09-03 11:20:00-10,27,853.111111111111
2012-09-03 11:25:00-10,28,853.821428571429
2012-09-03 11:30:00-10,28,852.214285714286
2012-09-03 11:35:00-10,28,871
2012-09-03 11:40:00-10,28,847.071428571429
2012-09-03 11:45:00-10,28,853.178571428571
2012-09-03 11:50:00-10,28,846.5
2012-09-03 11:55:00-10,28,840.607142857143
2012-09-03 12:00:00-10,28,827.178571428571
2012-09-03 12:05:00-10,27,834.296296296296
2012-09-03 12:10:00-10,29,828.965517241379
2012-09-03 12:15:00-10,28,823.392857142857
2012-09-03 12:20:00-10,28,815.892857142857
2012-09-03 12:25:00-10,28,809.25
2012-09-03 12:30:00-10,28,803.107142857143
2012-09-03 12:35:00-10,28,796.285714285714
2012-09-03 12:40:00-10,28,788.964285714286
2012-09-03 12:45:00-10,28,779.214285714286
2012-09-03 12:50:00-10,28,770.392857142857
2012-09-03 12:55:00-10,29,759.827586206897
2012-09-03 13:00:00-10,27,748.851851851852
2012-09-03 13:05:00-10,28,739.642857142857
2012-09-03 13:10:00-10,28,730.214285714286
2012-09-03 13:15:00-10,28,721.357142857143
2012-09-03 13:20:00-10,28,708.357142857143
2012-09-03 13:25:00-10,28,698.25
2012-09-03 13:30:00-10,28,684.928571428571
2012-09-03 13:35:00-10,28,674.678571428571
2012-09-03 13:40:00-10,28,648.75
2012-09-03 13:45:00-10,27,653.703703703704
2012-09-03 13:50:00-10,28,638.75
2012-09-03 13:55:00-10,28,623.678571428571
2012-09-03 14:00:00-10,27,607
2012-09-03 14:05:00-10,29,592.413793103448
2012-09-03 14:10:00-10,28,552.428571428571
2012-09-03 14:15:00-10,27,540.666666666667
2012-09-03 14:20:00-10,28,551.428571428571
2012-09-03 14:25:00-10,28,535.321428571429
2012-09-03 14:30:00-10,28,518.892857142857
2012-09-03 14:35:00-10,28,502.035714285714
2012-09-03 14:40:00-10,27,484.777777777778
2012-09-03 14:45:00-10,28,467.678571428571
2012-09-03 14:50:00-10,28,450.357142857143
2012-09-03 14:55:00-10,28,432.535714285714
2012-09-03 15:00:00-10,28,414.035714285714
2012-09-03 15:05:00-10,29,395.172413793103
2012-09-03 15:10:00-10,27,376.592592592593
2012-09-03 15:15:00-10,28,357.785714285714
2012-09-03 15:20:00-10,28,339.142857142857
2012-09-03 15:25:00-10,28,319.642857142857
2012-09-03 15:30:00-10,28,300.964285714286
2012-09-03 15:35:00-10,28,281.428571428571
2012-09-03 15:40:00-10,29,265.206896551724
2012-09-03 15:45:00-10,27,239.666666666667
2012-09-03 15:50:00-10,28,221.035714285714
2012-09-03 15:55:00-10,28,194.071428571429
2012-09-03 16:00:00-10,28,193.821428571429
2012-09-03 16:05:00-10,28,175.928571428571
2012-09-03 16:10:00-10,27,136.222222222222
2012-09-03 16:15:00-10,28,119.857142857143
2012-09-03 16:20:00-10,27,127.148148148148
2012-09-03 16:25:00-10,29,109.862068965517
2012-09-03 16:30:00-10,27,94.7777777777778
2012-09-03 16:35:00-10,28,79.2857142857143
2012-09-03 16:40:00-10,28,66.0357142857143
2012-09-03 16:45:00-10,28,55.9285714285714
2012-09-03 16:50:00-10,28,46.9285714285714
2012-09-03 16:55:00-10,28,33.6071428571429
2012-09-03 17:00:00-10,28,25.2142857142857
2012-09-03 17:05:00-10,28,19.5357142857143
2012-09-03 17:10:00-10,28,13.7142857142857
2012-09-03 17:15:00-10,29,10.448275862069
2012-09-03 17:20:00-10,28,8.07142857142857
2012-09-03 17:25:00-10,27,6.51851851851852
2012-09-03 17:30:00-10,28,4.46428571428571
2012-09-03 17:35:00-10,28,2.71428571428571
2012-09-03 17:40:00-10,28,1.07142857142857
2012-09-03 17:45:00-10,28,0.857142857142857
2012-09-03 17:50:00-10,28,0
2012-09-03 17:55:00-10,27,0
2012-09-03 18:00:00-10,12,0
2012-09-04 06:00:00-10,17,66.7058823529412
2012-09-04 06:05:00-10,28,36.9285714285714
2012-09-04 06:10:00-10,28,48.9285714285714
2012-09-04 06:15:00-10,29,77.1034482758621
2012-09-04 06:20:00-10,28,74.9642857142857
2012-09-04 06:25:00-10,27,82.8888888888889
2012-09-04 06:30:00-10,29,79.0344827586207
2012-09-04 06:35:00-10,28,79.3214285714286
2012-09-04 06:40:00-10,27,241.407407407407
2012-09-04 06:45:00-10,28,233.071428571429
2012-09-04 06:50:00-10,28,147.428571428571
2012-09-04 06:55:00-10,28,95.5714285714286
2012-09-04 07:00:00-10,28,251.785714285714
2012-09-04 07:05:00-10,27,337
2012-09-04 07:10:00-10,28,332.964285714286
2012-09-04 07:15:00-10,28,331.678571428571
2012-09-04 07:20:00-10,28,274.857142857143
2012-09-04 07:25:00-10,28,355.892857142857
2012-09-04 07:30:00-10,27,400.518518518519
2012-09-04 07:35:00-10,29,407.793103448276
2012-09-04 07:40:00-10,28,417.642857142857
2012-09-04 07:45:00-10,27,437.222222222222
2012-09-04 07:50:00-10,28,455.214285714286
2012-09-04 07:55:00-10,27,472.703703703704
2012-09-04 08:00:00-10,28,492.464285714286
2012-09-04 08:05:00-10,28,508.964285714286
2012-09-04 08:10:00-10,27,523.481481481482
2012-09-04 08:15:00-10,29,539.551724137931
2012-09-04 08:20:00-10,27,555.185185185185
2012-09-04 08:25:00-10,28,573.714285714286
2012-09-04 08:30:00-10,28,591.25
2012-09-04 08:35:00-10,28,609.535714285714
2012-09-04 08:40:00-10,29,628.448275862069
2012-09-04 08:45:00-10,28,636.857142857143
2012-09-04 08:50:00-10,27,649.37037037037
2012-09-04 08:55:00-10,27,659.148148148148
2012-09-04 09:00:00-10,28,673.178571428571
2012-09-04 09:05:00-10,28,682.071428571429
2012-09-04 09:10:00-10,28,691.892857142857
2012-09-04 09:15:00-10,28,705.142857142857
2012-09-04 09:20:00-10,27,717.333333333333
2012-09-04 09:25:00-10,29,728.793103448276
2012-09-04 09:30:00-10,28,748.75
2012-09-04 09:35:00-10,28,768.071428571429
2012-09-04 09:40:00-10,27,784.851851851852
2012-09-04 09:45:00-10,28,801.5
2012-09-04 09:50:00-10,29,691.241379310345
2012-09-04 09:55:00-10,28,694.464285714286
2012-09-04 10:00:00-10,28,668.75
2012-09-04 10:05:00-10,28,821.5
2012-09-04 10:10:00-10,28,811.107142857143
2012-09-04 10:15:00-10,28,843.642857142857
2012-09-04 10:20:00-10,28,827.964285714286
2012-09-04 10:25:00-10,28,837.214285714286
2012-09-04 10:30:00-10,28,840.678571428571
2012-09-04 10:35:00-10,28,837.178571428571
2012-09-04 10:40:00-10,29,844.965517241379
2012-09-04 10:45:00-10,28,853.071428571429
2012-09-04 10:50:00-10,28,831.357142857143
2012-09-04 10:55:00-10,28,866.357142857143
2012-09-04 11:00:00-10,29,888
2012-09-04 11:05:00-10,27,776.925925925926
2012-09-04 11:10:00-10,28,873.5
2012-09-04 11:15:00-10,27,885.407407407407
2012-09-04 11:20:00-10,29,882.103448275862
2012-09-04 11:25:00-10,28,885.892857142857
2012-09-04 11:30:00-10,28,895.607142857143
2012-09-04 11:35:00-10,28,901.678571428571
2012-09-04 11:40:00-10,28,895.714285714286
2012-09-04 11:45:00-10,28,902.892857142857
2012-09-04 11:50:00-10,28,895.714285714286
2012-09-04 11:55:00-10,28,905.107142857143
2012-09-04 12:00:00-10,28,844.285714285714
2012-09-04 12:05:00-10,28,837.785714285714
2012-09-04 12:10:00-10,27,709.62962962963
2012-09-04 12:15:00-10,28,668.642857142857
2012-09-04 12:20:00-10,28,897.571428571429
2012-09-04 12:25:00-10,28,767.892857142857
2012-09-04 12:30:00-10,28,873.107142857143
2012-09-04 12:35:00-10,29,753.827586206897
2012-09-04 12:40:00-10,28,766.035714285714
2012-09-04 12:45:00-10,27,463.259259259259
2012-09-04 12:50:00-10,28,842.678571428571
2012-09-04 12:55:00-10,29,757.206896551724
2012-09-04 13:00:00-10,28,220.357142857143
2012-09-04 13:05:00-10,28,395.142857142857
2012-09-04 13:10:00-10,28,727.535714285714
2012-09-04 13:15:00-10,27,703.962962962963
2012-09-04 13:20:00-10,29,631.137931034483
2012-09-04 13:25:00-10,28,432.714285714286
2012-09-04 13:30:00-10,27,163.333333333333
2012-09-04 13:35:00-10,28,707.214285714286
2012-09-04 13:40:00-10,27,692.148148148148
2012-09-04 13:45:00-10,28,671.607142857143
2012-09-04 13:50:00-10,28,619.928571428571
2012-09-04 13:55:00-10,28,592.142857142857
2012-09-04 14:00:00-10,28,509.357142857143
2012-09-04 14:05:00-10,27,603.111111111111
2012-09-04 14:10:00-10,28,564.535714285714
2012-09-04 14:15:00-10,28,489.892857142857
2012-09-04 14:20:00-10,28,320.75
2012-09-04 14:25:00-10,29,314.172413793103
2012-09-04 14:30:00-10,27,518.962962962963
2012-09-04 14:35:00-10,28,341.714285714286
2012-09-04 14:40:00-10,28,433.357142857143
2012-09-04 14:45:00-10,29,487
2012-09-04 14:50:00-10,28,424.5
2012-09-04 14:55:00-10,28,435.428571428571
2012-09-04 15:00:00-10,28,432.535714285714
2012-09-04 15:05:00-10,28,373.678571428571
2012-09-04 15:10:00-10,28,383.892857142857
2012-09-04 15:15:00-10,28,342.75
2012-09-04 15:20:00-10,28,333.178571428571
2012-09-04 15:25:00-10,28,316.75
2012-09-04 15:30:00-10,28,298.607142857143
2012-09-04 15:35:00-10,28,315.714285714286
2012-09-04 15:40:00-10,28,286.857142857143
2012-09-04 15:45:00-10,27,221.37037037037
2012-09-04 15:50:00-10,27,236.444444444444
2012-09-04 15:55:00-10,29,211.965517241379
2012-09-04 16:00:00-10,27,196.555555555556
2012-09-04 16:05:00-10,27,155
2012-09-04 16:10:00-10,29,148.896551724138
2012-09-04 16:15:00-10,27,132.444444444444
2012-09-04 16:20:00-10,28,117.035714285714
2012-09-04 16:25:00-10,29,101.896551724138
2012-09-04 16:30:00-10,28,88.25
2012-09-04 16:35:00-10,27,75.1111111111111
2012-09-04 16:40:00-10,28,64.1785714285714
2012-09-04 16:45:00-10,28,54.25
2012-09-04 16:50:00-10,27,45.7407407407407
2012-09-04 16:55:00-10,28,38.1071428571429
2012-09-04 17:00:00-10,27,31.9259259259259
2012-09-04 17:05:00-10,28,26.3928571428571
2012-09-04 17:10:00-10,28,22
2012-09-04 17:15:00-10,27,17.7037037037037
2012-09-04 17:20:00-10,28,13.9285714285714
2012-09-04 17:25:00-10,27,10.5185185185185
2012-09-04 17:30:00-10,29,6.82758620689655
2012-09-04 17:35:00-10,27,3.74074074074074
2012-09-04 17:40:00-10,29,1.62068965517241
2012-09-04 17:45:00-10,27,0.555555555555556
2012-09-04 17:50:00-10,28,0
2012-09-04 17:55:00-10,28,0
2012-09-04 18:00:00-10,11,0
2012-09-05 06:00:00-10,17,89.4705882352941
2012-09-05 06:05:00-10,28,79.6071428571429
2012-09-05 06:10:00-10,28,73.2142857142857
2012-09-05 06:15:00-10,29,86.8275862068966
2012-09-05 06:20:00-10,27,77.2222222222222
2012-09-05 06:25:00-10,28,79.7857142857143
2012-09-05 06:30:00-10,28,92.25
2012-09-05 06:35:00-10,28,98.8571428571429
2012-09-05 06:40:00-10,28,60.4642857142857
2012-09-05 06:45:00-10,28,77.3928571428571
2012-09-05 06:50:00-10,28,107.25
2012-09-05 06:55:00-10,28,142.285714285714
2012-09-05 07:00:00-10,28,227.321428571429
2012-09-05 07:05:00-10,28,291.642857142857
2012-09-05 07:10:00-10,29,272.275862068966
2012-09-05 07:15:00-10,27,281.222222222222
2012-09-05 07:20:00-10,28,105.642857142857
2012-09-05 07:25:00-10,28,105.607142857143
2012-09-05 07:30:00-10,28,199.285714285714
2012-09-05 07:35:00-10,29,226.310344827586
2012-09-05 07:40:00-10,27,237.925925925926
2012-09-05 07:45:00-10,28,302.964285714286
2012-09-05 07:50:00-10,28,292
2012-09-05 07:55:00-10,27,145.444444444444
2012-09-05 08:00:00-10,28,259.821428571429
2012-09-05 08:05:00-10,27,332.481481481481
2012-09-05 08:10:00-10,29,372.862068965517
2012-09-05 08:15:00-10,28,316.785714285714
2012-09-05 08:20:00-10,29,309.689655172414
2012-09-05 08:25:00-10,27,306.666666666667
2012-09-05 08:30:00-10,28,305.285714285714
2012-09-05 08:35:00-10,29,382.448275862069
2012-09-05 08:40:00-10,28,432.714285714286
2012-09-05 08:45:00-10,28,430.642857142857
2012-09-05 08:50:00-10,28,523.642857142857
2012-09-05 08:55:00-10,28,696.678571428571
2012-09-05 09:00:00-10,28,676.535714285714
2012-09-05 09:05:00-10,28,534.964285714286
2012-09-05 09:10:00-10,28,329.071428571429
2012-09-05 09:15:00-10,27,480.37037037037
2012-09-05 09:20:00-10,28,575.607142857143
2012-09-05 09:25:00-10,28,416.607142857143
2012-09-05 09:30:00-10,28,404.285714285714
2012-09-05 09:35:00-10,27,428.037037037037
2012-09-05 09:40:00-10,28,450.357142857143
2012-09-05 09:45:00-10,28,354.821428571429
2012-09-05 09:50:00-10,28,714.214285714286
2012-09-05 09:55:00-10,28,791.428571428571
2012-09-05 10:00:00-10,28,716.285714285714
2012-09-05 10:05:00-10,28,742.321428571429
2012-09-05 10:10:00-10,28,662.571428571429
2012-09-05 10:15:00-10,28,689.642857142857
2012-09-05 10:20:00-10,29,610.931034482759
2012-09-05 10:25:00-10,27,644.925925925926
2012-09-05 10:30:00-10,29,696.241379310345
2012-09-05 10:35:00-10,28,604.607142857143
2012-09-05 10:40:00-10,28,667.25
2012-09-05 10:45:00-10,28,410.928571428571
2012-09-05 10:50:00-10,29,391.758620689655
2012-09-05 10:55:00-10,27,586.111111111111
2012-09-05 11:00:00-10,29,755.137931034483
2012-09-05 11:05:00-10,28,759.928571428571
2012-09-05 11:10:00-10,29,912.689655172414
2012-09-05 11:15:00-10,28,915.142857142857
2012-09-05 11:20:00-10,28,923
2012-09-05 11:25:00-10,28,877.535714285714
2012-09-05 11:30:00-10,28,929.821428571429
2012-09-05 11:35:00-10,28,886.678571428571
2012-09-05 11:40:00-10,28,833.5
2012-09-05 11:45:00-10,29,873
2012-09-05 11:50:00-10,27,898.703703703704
2012-09-05 11:55:00-10,28,877.892857142857
2012-09-05 12:00:00-10,28,917.357142857143
2012-09-05 12:05:00-10,28,859.5
2012-09-05 12:10:00-10,28,715.321428571429
2012-09-05 12:15:00-10,28,628.428571428571
2012-09-05 12:20:00-10,29,771.172413793103
2012-09-05 12:25:00-10,28,911.928571428571
2012-09-05 12:30:00-10,27,449.148148148148
2012-09-05 12:35:00-10,28,936.107142857143
2012-09-05 12:40:00-10,29,478.068965517241
2012-09-05 12:45:00-10,27,293.62962962963
2012-09-05 12:50:00-10,28,396.071428571429
2012-09-05 12:55:00-10,29,572.758620689655
2012-09-05 13:00:00-10,28,555.857142857143
2012-09-05 13:05:00-10,28,681.964285714286
2012-09-05 13:10:00-10,28,438.5
2012-09-05 13:15:00-10,28,390.535714285714
2012-09-05 13:20:00-10,28,347.678571428571
2012-09-05 13:25:00-10,28,497.714285714286
2012-09-05 13:30:00-10,28,470.5
2012-09-05 13:35:00-10,28,522.214285714286
2012-09-05 13:40:00-10,28,512.392857142857
2012-09-05 13:45:00-10,28,538.25
2012-09-05 13:50:00-10,27,657.111111111111
2012-09-05 13:55:00-10,28,521.178571428571
2012-09-05 14:00:00-10,28,466.821428571429
2012-09-05 14:05:00-10,28,538.107142857143
2012-09-05 14:10:00-10,28,583.071428571429
2012-09-05 14:15:00-10,28,573.5
2012-09-05 14:20:00-10,28,553.285714285714
2012-09-05 14:25:00-10,28,533.571428571429
2012-09-05 14:30:00-10,28,512.5
2012-09-05 14:35:00-10,29,495.068965517241
2012-09-05 14:40:00-10,28,472.785714285714
2012-09-05 14:45:00-10,27,459.481481481481
2012-09-05 14:50:00-10,28,441.571428571429
2012-09-05 14:55:00-10,28,429.178571428571
2012-09-05 15:00:00-10,27,416.037037037037
2012-09-05 15:05:00-10,28,390.107142857143
2012-09-05 15:10:00-10,28,369.75
2012-09-05 15:15:00-10,28,349.5
2012-09-05 15:20:00-10,28,330.642857142857
2012-09-05 15:25:00-10,28,316.75
2012-09-05 15:30:00-10,28,298.035714285714
2012-09-05 15:35:00-10,28,274.928571428571
2012-09-05 15:40:00-10,27,273.62962962963
2012-09-05 15:45:00-10,28,143.892857142857
2012-09-05 15:50:00-10,27,122.444444444444
2012-09-05 15:55:00-10,29,177.172413793103
2012-09-05 16:00:00-10,27,217.037037037037
2012-09-05 16:05:00-10,28,114.75
2012-09-05 16:10:00-10,28,84.3571428571429
2012-09-05 16:15:00-10,27,93
2012-09-05 16:20:00-10,28,106.535714285714
