address,db_time,uptime_ms,bmp085_temp_decic,bmp085_press_pa,batt_mv,panel_mv,apogee_mv,apogee_w_m2,panel_ma
104,2013-07-05 22:57:39.142966-10,177540809,270,101182,3993,0,327,1635,17860
102,2013-07-05 22:57:42.518946-10,175232000,0,234,3978,0,49,245,16740
104,2013-07-05 22:57:53.947981-10,177555609,270,101182,4027,0,327,1635,17640
102,2013-07-05 22:57:57.303942-10,175246800,0,234,3958,0,49,245,16920
104,2013-07-05 22:58:08.763991-10,177570409,270,101184,3998,0,327,1635,17720
102,2013-07-05 22:58:12.08495-10,175261600,0,234,3983,0,49,245,17320
104,2013-07-05 22:58:23.567992-10,177585209,270,101184,3993,0,328,1640,17730
102,2013-07-05 22:58:26.876971-10,175276400,0,234,3944,0,49,245,17070
104,2013-07-05 22:58:38.380003-10,177600009,270,101178,3998,0,328,1640,17720
102,2013-07-05 22:58:41.655968-10,175291200,0,234,3954,0,49,245,16710
104,2013-07-05 22:58:53.19102-10,177614809,270,101187,4022,0,327,1635,17830
102,2013-07-05 22:58:56.432972-10,175306000,0,234,3944,0,49,245,17240
104,2013-07-05 22:59:08.005035-10,177629609,270,101186,4007,0,328,1640,18070
102,2013-07-05 22:59:11.214984-10,175320800,0,234,3978,0,49,245,17460
104,2013-07-05 22:59:22.814029-10,177644409,270,101189,3998,0,327,1635,17420
102,2013-07-05 22:59:25.998991-10,175335600,0,234,3934,0,49,245,16990
104,2013-07-05 22:59:37.626048-10,177659209,270,101190,4037,0,328,1640,17540
102,2013-07-05 22:59:40.780008-10,175350400,0,234,3954,0,49,245,16890
104,2013-07-05 22:59:52.442059-10,177674009,270,101184,4027,0,327,1635,17670
102,2013-07-05 22:59:55.571004-10,175365200,0,234,3934,0,49,245,17150
104,2013-07-05 23:00:07.243065-10,177688809,270,101186,3983,0,328,1640,17700
102,2013-07-05 23:00:10.344024-10,175380000,0,234,3958,0,49,245,17290
104,2013-07-05 23:00:22.05506-10,177703609,270,101186,4012,0,328,1640,17720
102,2013-07-05 23:00:25.126033-10,175394800,0,234,3944,0,49,245,17020
104,2013-07-05 23:00:36.867081-10,177718409,271,101186,4027,0,327,1635,17670
102,2013-07-05 23:00:39.908037-10,175409600,0,234,3954,0,49,245,17030
104,2013-07-05 23:00:51.67409-10,177733209,271,101185,4027,0,327,1635,17480
102,2013-07-05 23:00:54.691047-10,175424400,0,234,3968,0,49,245,17140
104,2013-07-05 23:01:06.488099-10,177748009,271,101189,4012,0,327,1635,17430
102,2013-07-05 23:01:09.477054-10,175439200,0,234,3968,0,49,245,16810
104,2013-07-05 23:01:21.299103-10,177762809,271,101187,4017,0,327,1635,17890
102,2013-07-05 23:01:24.25707-10,175454000,0,234,3944,0,49,245,17410
104,2013-07-05 23:01:36.108118-10,177777609,271,101183,4012,0,327,1635,17760
102,2013-07-05 23:01:39.045078-10,175468800,0,234,3978,0,49,245,17410
104,2013-07-05 23:01:50.916134-10,177792409,271,101181,4017,0,327,1635,17910
102,2013-07-05 23:01:53.823084-10,175483600,0,234,3958,0,49,245,17150
104,2013-07-05 23:02:05.731135-10,177807209,271,101187,3973,0,328,1640,17910
102,2013-07-05 23:02:08.605099-10,175498400,0,234,3963,0,49,245,16730
104,2013-07-05 23:02:20.546137-10,177822009,271,101181,3988,0,328,1640,17760
102,2013-07-05 23:02:23.392099-10,175513200,0,234,3944,0,49,245,16790
104,2013-07-05 23:02:35.351145-10,177836809,271,101179,4012,0,327,1635,17440
102,2013-07-05 23:02:38.168112-10,175528000,0,234,3978,0,49,245,17160
104,2013-07-05 23:02:50.160164-10,177851609,271,101181,4007,0,327,1635,18040
102,2013-07-05 23:02:52.954125-10,175542800,0,234,3954,0,49,245,17300
104,2013-07-05 23:03:04.974165-10,177866409,271,101185,4037,0,328,1640,17730
102,2013-07-05 23:03:07.73313-10,175557600,0,234,3968,0,49,245,16810
104,2013-07-05 23:03:19.791165-10,177881209,271,101186,4007,0,328,1640,17570
102,2013-07-05 23:03:22.519136-10,175572400,0,234,3934,0,49,245,17010
104,2013-07-05 23:03:34.595188-10,177896009,271,101181,4012,0,327,1635,17780
102,2013-07-05 23:03:37.302152-10,175587200,0,234,3963,0,49,245,17540
104,2013-07-05 23:03:49.407202-10,177910809,270,101182,4012,0,326,1630,17420
102,2013-07-05 23:03:52.08216-10,175602000,0,234,3973,0,49,245,16990
104,2013-07-05 23:04:04.218212-10,177925609,271,101179,4017,0,327,1635,17630
102,2013-07-05 23:04:06.859182-10,175616800,0,234,3958,0,49,245,16880
104,2013-07-05 23:04:19.028201-10,177940409,271,101176,4027,0,327,1635,18040
102,2013-07-05 23:04:21.645171-10,175631600,0,234,3934,0,49,245,17060
104,2013-07-05 23:04:33.83723-10,177955209,271,101179,3973,0,328,1640,17470
102,2013-07-05 23:04:36.430198-10,175646400,0,234,3958,0,49,245,17060
104,2013-07-05 23:04:48.660238-10,177970009,270,101184,4012,0,327,1635,17510
102,2013-07-05 23:04:51.206191-10,175661200,0,234,3978,0,49,245,17180
104,2013-07-05 23:05:03.458241-10,177984809,271,101186,4017,0,328,1640,17570
102,2013-07-05 23:05:05.997219-10,175676000,0,234,3944,0,49,245,17210
104,2013-07-05 23:05:18.272244-10,177999609,270,101180,4032,0,327,1635,17630
102,2013-07-05 23:05:20.777213-10,175690800,0,234,3978,0,49,245,17190
104,2013-07-05 23:05:33.083264-10,178014409,271,101183,4012,0,327,1635,17870
102,2013-07-05 23:05:35.554238-10,175705600,0,234,3978,0,49,245,16910
104,2013-07-05 23:05:47.892274-10,178029209,271,101189,4012,0,328,1640,17830
102,2013-07-05 23:05:50.342239-10,175720400,0,234,3934,0,49,245,16930
104,2013-07-05 23:06:02.700281-10,178044009,271,101191,4012,0,327,1635,17640
102,2013-07-05 23:06:05.123254-10,175735200,0,234,3978,0,49,245,17190
104,2013-07-05 23:06:17.515278-10,178058809,270,101193,4007,0,328,1640,17380
102,2013-07-05 23:06:19.898249-10,175750000,0,234,3934,0,49,245,17200
104,2013-07-05 23:06:32.324302-10,178073609,270,101182,3993,0,327,1635,17640
102,2013-07-05 23:06:34.683255-10,175764800,0,234,3963,0,49,245,16890
104,2013-07-05 23:06:47.137301-10,178088409,270,101185,4017,0,327,1635,17690
102,2013-07-05 23:06:49.470272-10,175779600,0,234,3963,0,49,245,16780
104,2013-07-05 23:07:01.945316-10,178103209,270,101187,3988,0,328,1640,17790
102,2013-07-05 23:07:04.251278-10,175794400,0,234,3954,0,49,245,17760
104,2013-07-05 23:07:16.759325-10,178118009,270,101186,4037,0,328,1640,17630
102,2013-07-05 23:07:19.032285-10,175809200,0,234,3968,0,49,245,17220
104,2013-07-05 23:07:31.566335-10,178132809,270,101177,4012,0,328,1640,17520
102,2013-07-05 23:07:33.81329-10,175824000,0,234,3958,0,49,245,16840
104,2013-07-05 23:07:46.377342-10,178147609,270,101188,4037,0,327,1635,17540
102,2013-07-05 23:07:48.604305-10,175838800,0,234,3944,0,49,245,16960
104,2013-07-05 23:08:01.186355-10,178162409,270,101187,4027,0,327,1635,17880
102,2013-07-05 23:08:03.378317-10,175853600,0,234,3944,0,49,245,17610
104,2013-07-05 23:08:16.005374-10,178177209,270,101185,3973,0,327,1635,17720
102,2013-07-05 23:08:18.169314-10,175868400,0,234,3934,0,49,245,17230
104,2013-07-05 23:08:30.81838-10,178192009,270,101181,4012,0,327,1635,17560
102,2013-07-05 23:08:32.94533-10,175883200,0,234,3934,0,49,245,17160
104,2013-07-05 23:08:45.62438-10,178206809,270,101179,4007,0,328,1640,17570
102,2013-07-05 23:08:47.721336-10,175898000,0,234,3954,0,49,245,17080
104,2013-07-05 23:09:00.439388-10,178221609,270,101186,4012,0,328,1640,17550
102,2013-07-05 23:09:02.507347-10,175912800,0,234,3958,0,50,250,17040
104,2013-07-05 23:09:15.240398-10,178236409,270,101188,4017,0,328,1640,17810
102,2013-07-05 23:09:17.286355-10,175927600,0,234,3958,0,49,245,17100
104,2013-07-05 23:09:30.051398-10,178251209,270,101184,4037,0,327,1635,17890
102,2013-07-05 23:09:32.084387-10,175942400,0,234,3934,0,49,245,17250
104,2013-07-05 23:09:44.861431-10,178266009,270,101189,4012,0,327,1635,17740
102,2013-07-05 23:09:46.854374-10,175957200,0,234,3968,0,49,245,17370
104,2013-07-05 23:09:59.680413-10,178280809,270,101191,4037,0,328,1640,17720
102,2013-07-05 23:10:01.636406-10,175972000,0,234,3978,0,50,250,17040
104,2013-07-05 23:10:14.484434-10,178295609,270,101179,3988,0,327,1635,17580
102,2013-07-05 23:10:16.417405-10,175986800,0,234,3954,0,49,245,16910
104,2013-07-05 23:10:29.301444-10,178310409,270,101188,4027,0,327,1635,17670
102,2013-07-05 23:10:31.197448-10,176001600,0,234,3954,0,50,250,17220
104,2013-07-05 23:10:44.102456-10,178325209,270,101185,4037,0,327,1635,17760
102,2013-07-05 23:10:45.98142-10,176016400,0,234,3963,0,49,245,17210
104,2013-07-05 23:10:58.919455-10,178340009,270,101184,4012,0,328,1640,17750
102,2013-07-05 23:11:00.76744-10,176031200,0,234,3944,0,49,245,16810
104,2013-07-05 23:11:13.762473-10,178354809,270,101186,4007,0,327,1635,17530
102,2013-07-05 23:11:15.547423-10,176046000,0,234,3958,0,50,250,16900
104,2013-07-05 23:11:28.54047-10,178369609,270,101180,4012,0,328,1640,17450
102,2013-07-05 23:11:30.334433-10,176060800,0,234,3978,0,50,250,17390
104,2013-07-05 23:11:43.350502-10,178384409,270,101182,3973,0,328,1640,17810
102,2013-07-05 23:11:45.113439-10,176075600,0,234,3934,0,49,245,17220
104,2013-07-05 23:11:58.15649-10,178399209,270,101180,4027,0,328,1640,17670
102,2013-07-05 23:11:59.897472-10,176090400,0,234,3954,0,49,245,17200
104,2013-07-05 23:12:12.973538-10,178414009,270,101183,4027,0,327,1635,17830
102,2013-07-05 23:12:14.683466-10,176105200,0,234,3958,0,50,250,17150
104,2013-07-05 23:12:27.782515-10,178428809,270,101181,3988,0,327,1635,17660
102,2013-07-05 23:12:29.4615-10,176120000,0,234,3958,0,50,250,17250
104,2013-07-05 23:12:42.59355-10,178443609,270,101178,4027,0,326,1630,17430
102,2013-07-05 23:12:44.241534-10,176134800,0,234,3958,0,50,250,17010
104,2013-07-05 23:12:57.402531-10,178458409,270,101178,3993,0,327,1635,17860
102,2013-07-05 23:12:59.025509-10,176149600,0,234,3934,0,49,245,17010
104,2013-07-05 23:13:12.213569-10,178473209,270,101185,4002,0,328,1640,17770
102,2013-07-05 23:13:13.806497-10,176164400,0,234,3968,0,49,245,17170
104,2013-07-05 23:13:27.025571-10,178488009,270,101180,4007,0,327,1635,17630
102,2013-07-05 23:13:28.590511-10,176179200,0,234,3954,0,50,250,16900
104,2013-07-05 23:13:41.833588-10,178502809,270,101185,4012,0,328,1640,17400
102,2013-07-05 23:13:43.371544-10,176194000,0,234,3958,0,50,250,16810
104,2013-07-05 23:13:56.644561-10,178517609,270,101182,4037,0,328,1640,17680
102,2013-07-05 23:13:58.157553-10,176208800,0,234,3934,0,49,245,17180
104,2013-07-05 23:14:11.457594-10,178532409,270,101182,4012,0,327,1635,17410
102,2013-07-05 23:14:12.937549-10,176223600,0,234,3958,0,49,245,17230
104,2013-07-05 23:14:26.266586-10,178547209,270,101188,4027,0,327,1635,17620
102,2013-07-05 23:14:27.721568-10,176238400,0,234,3944,0,49,245,16870
104,2013-07-05 23:14:41.081627-10,178562009,270,101188,4027,0,327,1635,17930
102,2013-07-05 23:14:42.503554-10,176253200,0,234,3978,0,50,250,17080
104,2013-07-05 23:14:55.890612-10,178576809,270,101190,4017,0,327,1635,17780
102,2013-07-05 23:14:57.282547-10,176268000,0,234,3929,0,49,245,17330
104,2013-07-05 23:15:10.699613-10,178591609,270,101182,3973,0,327,1635,17320
102,2013-07-05 23:15:12.069599-10,176282800,0,234,3958,0,50,250,17170
104,2013-07-05 23:15:25.511616-10,178606409,270,101197,3973,0,327,1635,17560
102,2013-07-05 23:15:26.850564-10,176297600,0,234,3954,0,50,250,16950
104,2013-07-05 23:15:40.318638-10,178621209,270,101191,3988,0,328,1640,17840
102,2013-07-05 23:15:41.635584-10,176312400,0,234,3978,0,50,250,17140
104,2013-07-05 23:15:55.128646-10,178636009,270,101190,4017,0,328,1640,17600
102,2013-07-05 23:15:56.415597-10,176327200,0,234,3954,0,50,250,17020
104,2013-07-05 23:16:09.944651-10,178650809,270,101185,4022,0,327,1635,17680
102,2013-07-05 23:16:11.190591-10,176342000,0,234,3944,0,49,245,17060
104,2013-07-05 23:16:24.761679-10,178665609,270,101183,3988,0,327,1635,17790
102,2013-07-05 23:16:25.978617-10,176356800,0,234,3954,0,50,250,17190
104,2013-07-05 23:16:39.575668-10,178680409,270,101191,3983,0,328,1640,17540
102,2013-07-05 23:16:40.75863-10,176371600,0,234,3978,0,50,250,17140
104,2013-07-05 23:16:54.385711-10,178695209,270,101185,4007,0,328,1640,17620
102,2013-07-05 23:16:55.540631-10,176386400,0,234,3934,0,49,245,16950
104,2013-07-05 23:17:09.188696-10,178710009,270,101184,4027,0,327,1635,17970
102,2013-07-05 23:17:10.32464-10,176401200,0,234,3963,0,50,250,16680
104,2013-07-05 23:17:23.996702-10,178724809,270,101182,3973,0,327,1635,17600
102,2013-07-05 23:17:25.103634-10,176416000,0,234,3978,0,50,250,17010
104,2013-07-05 23:17:38.805732-10,178739609,270,101187,3993,0,327,1635,17670
102,2013-07-05 23:17:39.89166-10,176430800,0,234,3958,0,50,250,17300
104,2013-07-05 23:17:53.624717-10,178754409,269,101180,4007,0,327,1635,17570
102,2013-07-05 23:17:54.67666-10,176445600,0,234,3958,0,50,250,16780
104,2013-07-05 23:18:08.427727-10,178769209,269,101185,4027,0,327,1635,17460
102,2013-07-05 23:18:09.456658-10,176460400,0,234,3978,0,50,250,16750
104,2013-07-05 23:18:23.234727-10,178784009,269,101191,4002,0,327,1635,17840
102,2013-07-05 23:18:24.241715-10,176475200,0,234,3934,0,49,245,17360
104,2013-07-05 23:18:38.053767-10,178798809,269,101181,4002,0,327,1635,17840
102,2013-07-05 23:18:39.014681-10,176490000,0,234,3934,0,49,245,17340
104,2013-07-05 23:18:52.867749-10,178813609,269,101192,4007,0,327,1635,17500
102,2013-07-05 23:18:53.8007-10,176504800,0,234,3934,0,49,245,16900
104,2013-07-05 23:19:07.673786-10,178828409,269,101182,4007,0,328,1640,17590
102,2013-07-05 23:19:08.57773-10,176519600,0,234,3944,0,49,245,17060
104,2013-07-05 23:19:22.483774-10,178843209,269,101182,4017,0,328,1640,17560
102,2013-07-05 23:19:23.3637-10,176534400,0,234,3934,0,49,245,17160
104,2013-07-05 23:19:37.293804-10,178858009,269,101187,4017,0,327,1635,17600
102,2013-07-05 23:19:38.144731-10,176549200,0,234,3958,0,50,250,17200
104,2013-07-05 23:19:52.104792-10,178872809,269,101187,4027,0,327,1635,17990
102,2013-07-05 23:19:52.93775-10,176564000,0,234,3978,0,50,250,17010
104,2013-07-05 23:20:06.912799-10,178887609,269,101187,4027,0,327,1635,17700
102,2013-07-05 23:20:07.713763-10,176578800,0,234,3973,0,50,250,16890
104,2013-07-05 23:20:21.726801-10,178902409,269,101186,4037,0,328,1640,17820
102,2013-07-05 23:20:22.493782-10,176593600,0,234,3963,0,49,245,16940
104,2013-07-05 23:20:36.535819-10,178917209,269,101188,4027,0,328,1640,17600
102,2013-07-05 23:20:37.275758-10,176608400,0,234,3963,0,49,245,17150
104,2013-07-05 23:20:51.348827-10,178932009,269,101185,3978,0,327,1635,17940
102,2013-07-05 23:20:52.058782-10,176623200,0,234,3958,0,50,250,17150
104,2013-07-05 23:21:06.159835-10,178946809,269,101190,3993,0,327,1635,17740
102,2013-07-05 23:21:06.836766-10,176638000,0,234,3929,0,49,245,16980
104,2013-07-05 23:21:20.97386-10,178961609,269,101189,4017,0,327,1635,18080
102,2013-07-05 23:21:21.62777-10,176652800,0,234,3958,0,50,250,17120
104,2013-07-05 23:21:35.777869-10,178976409,269,101188,4037,0,327,1635,17730
102,2013-07-05 23:21:36.405863-10,176667600,0,234,3944,0,49,245,16850
104,2013-07-05 23:21:50.589898-10,178991209,269,101177,4017,0,327,1635,17560
102,2013-07-05 23:21:51.188788-10,176682400,0,234,3929,0,49,245,17290
104,2013-07-05 23:22:05.399869-10,179006009,269,101185,4002,0,328,1640,17580
102,2013-07-05 23:22:05.96992-10,176697200,0,234,3944,0,49,245,33550
104,2013-07-05 23:22:20.214871-10,179020809,269,101180,4002,0,327,1635,17850
102,2013-07-05 23:22:20.750797-10,176712000,0,234,3958,0,50,250,16980
104,2013-07-05 23:22:35.023891-10,179035609,269,101192,4027,0,327,1635,17750
102,2013-07-05 23:22:35.536808-10,176726800,0,234,3958,0,50,250,16760
104,2013-07-05 23:22:49.840905-10,179050409,269,101193,4002,0,327,1635,17850
102,2013-07-05 23:22:50.323845-10,176741600,0,234,3934,0,49,245,17340
104,2013-07-05 23:23:04.643909-10,179065209,269,101186,4017,0,327,1635,17630
102,2013-07-05 23:23:05.101851-10,176756400,0,234,3958,0,50,250,17340
104,2013-07-05 23:23:19.466922-10,179080009,269,101189,3988,0,328,1640,17510
102,2013-07-05 23:23:19.891844-10,176771200,0,234,3929,0,49,245,17160
104,2013-07-05 23:23:34.273961-10,179094809,269,101189,4007,0,328,1640,18010
102,2013-07-05 23:23:34.668842-10,176786000,0,234,3949,0,50,250,16920
104,2013-07-05 23:23:49.077965-10,179109609,269,101186,4002,0,327,1635,17800
102,2013-07-05 23:23:49.453873-10,176800800,0,234,3949,0,50,250,16930
104,2013-07-05 23:24:03.885972-10,179124409,269,101192,4027,0,327,1635,17940
102,2013-07-05 23:24:04.225915-10,176815600,0,234,3934,0,50,250,17490
104,2013-07-05 23:24:18.695952-10,179139209,269,101189,4017,0,327,1635,17570
102,2013-07-05 23:24:19.01986-10,176830400,0,234,3958,0,50,250,17070
104,2013-07-05 23:24:33.505977-10,179154009,269,101190,4002,0,328,1640,17590
102,2013-07-05 23:24:33.794875-10,176845200,0,234,3949,0,50,250,17230
104,2013-07-05 23:24:48.320977-10,179168809,269,101188,3973,0,327,1635,17650
102,2013-07-05 23:24:48.57288-10,176860000,0,234,3934,0,49,245,16940
104,2013-07-05 23:25:03.126985-10,179183609,268,101189,3993,0,327,1635,17610
102,2013-07-05 23:25:03.357909-10,176874800,0,234,3949,0,49,245,16940
104,2013-07-05 23:25:17.939983-10,179198409,269,101193,4002,0,327,1635,17800
102,2013-07-05 23:25:18.169948-10,176889600,0,234,3963,0,50,250,16990
104,2013-07-05 23:25:32.749003-10,179213209,268,101184,4027,0,327,1635,17500
102,2013-07-05 23:25:32.969912-10,176904400,0,234,3929,0,50,250,17470
104,2013-07-05 23:25:47.566015-10,179228009,268,101191,3968,0,328,1640,17310
102,2013-07-05 23:25:49.265971-10,176919200,0,234,3968,0,50,250,16920
104,2013-07-05 23:26:02.37202-10,179242809,269,101188,4017,0,328,1640,17640
102,2013-07-05 23:26:04.047971-10,176934000,0,234,3968,0,49,245,16830
104,2013-07-05 23:26:17.190021-10,179257609,268,101182,4002,0,327,1635,17810
102,2013-07-05 23:26:18.83298-10,176948800,0,234,3954,0,49,245,17210
104,2013-07-05 23:26:32.004041-10,179272409,268,101184,4027,0,327,1635,17680
102,2013-07-05 23:26:33.611986-10,176963600,0,234,3968,0,49,245,17380
104,2013-07-05 23:26:46.82105-10,179287209,268,101190,3973,0,327,1635,17600
102,2013-07-05 23:26:48.404009-10,176978400,0,234,3958,0,49,245,16880
102,2013-07-05 23:27:01.615043-10,176993200,0,234,3944,0,48,240,16780
104,2013-07-05 23:27:03.178034-10,179302009,268,101183,4017,0,327,1635,17390
102,2013-07-05 23:27:16.400052-10,177008000,0,234,3963,0,49,245,17200
104,2013-07-05 23:27:17.989015-10,179316809,268,101186,4002,0,327,1635,17450
102,2013-07-05 23:27:31.190049-10,177022800,0,234,3958,0,49,245,17450
104,2013-07-05 23:27:32.801068-10,179331609,268,101197,4002,0,327,1635,17740
102,2013-07-05 23:27:45.962076-10,177037600,0,234,3929,0,48,240,17440
104,2013-07-05 23:27:47.613049-10,179346409,268,101182,3998,0,328,1640,17790
102,2013-07-05 23:28:00.743084-10,177052400,0,234,3949,0,48,240,16870
104,2013-07-05 23:28:02.421489-10,179361209,268,101201,4022,0,328,1640,17910
102,2013-07-05 23:28:15.53009-10,177067200,0,234,3963,0,48,240,17060
104,2013-07-05 23:28:15.747022-10,179376009,268,101189,3973,0,327,1635,17720
102,2013-07-05 23:28:30.30709-10,177082000,0,234,3963,0,48,240,16990
104,2013-07-05 23:28:30.524048-10,179390809,268,101191,4002,0,328,1640,17370
102,2013-07-05 23:28:45.091111-10,177096800,0,234,3924,0,48,240,17080
104,2013-07-05 23:28:45.308034-10,179405609,268,101181,3993,0,328,1640,17730
102,2013-07-05 23:28:59.874116-10,177111600,0,234,3958,0,48,240,17280
104,2013-07-05 23:29:00.099109-10,179420409,268,101184,4017,0,327,1635,17670
102,2013-07-05 23:29:14.656126-10,177126400,0,234,3944,0,48,240,17070
104,2013-07-05 23:29:14.911054-10,179435209,268,101190,4027,0,327,1635,17620
102,2013-07-05 23:29:29.455125-10,177141200,0,234,3944,0,48,240,16830
104,2013-07-05 23:29:29.720068-10,179450009,268,101192,4002,0,328,1640,17370
102,2013-07-05 23:29:44.228146-10,177156000,0,234,3934,0,48,240,17030
104,2013-07-05 23:29:44.535103-10,179464809,268,101190,3973,0,327,1635,18950
102,2013-07-05 23:29:59.006143-10,177170800,0,234,3934,0,48,240,17720
104,2013-07-05 23:29:59.387085-10,179479609,268,101188,3973,0,327,1635,18630
102,2013-07-05 23:30:13.78316-10,177185600,0,234,3963,0,49,245,17100
104,2013-07-05 23:30:14.151107-10,179494409,268,101187,4027,0,327,1635,17600
102,2013-07-05 23:30:28.562162-10,177200400,0,234,3934,0,48,240,16730
104,2013-07-05 23:30:28.965108-10,179509209,268,101191,4017,0,327,1635,18000
102,2013-07-05 23:30:43.350186-10,177215200,0,234,3954,0,48,240,17330
104,2013-07-05 23:30:43.784123-10,179524009,268,101187,3973,0,327,1635,17530
102,2013-07-05 23:30:58.134184-10,177230000,0,234,3949,0,49,245,17220
104,2013-07-05 23:30:58.586155-10,179538809,268,101190,3993,0,327,1635,17440
102,2013-07-05 23:31:12.9102-10,177244800,0,234,3949,0,49,245,17180
104,2013-07-05 23:31:13.397142-10,179553609,268,101180,3993,0,327,1635,17830
102,2013-07-05 23:31:27.698196-10,177259600,0,234,3958,0,49,245,16790
104,2013-07-05 23:31:28.207155-10,179568409,268,101188,3993,0,327,1635,17710
102,2013-07-05 23:31:42.480211-10,177274400,0,234,3958,0,49,245,17020
104,2013-07-05 23:31:43.02022-10,179583209,268,101189,4017,0,327,1635,17760
102,2013-07-05 23:31:57.261221-10,177289200,0,234,3958,0,49,245,17350
104,2013-07-05 23:31:57.829168-10,179598009,268,101187,4022,0,327,1635,17600
102,2013-07-05 23:32:12.048239-10,177304000,0,234,3929,0,49,245,17430
104,2013-07-05 23:32:12.639181-10,179612809,268,101183,3973,0,327,1635,17300
102,2013-07-05 23:32:26.828234-10,177318800,0,234,3968,0,49,245,16960
104,2013-07-05 23:32:27.451195-10,179627609,268,101188,4027,0,328,1640,17440
102,2013-07-05 23:32:41.607248-10,177333600,0,234,3958,0,49,245,16940
104,2013-07-05 23:32:42.262207-10,179642409,268,101189,3993,0,327,1635,17890
102,2013-07-05 23:32:56.398266-10,177348400,0,234,3944,0,49,245,17230
104,2013-07-05 23:32:57.075229-10,179657209,268,101183,3973,0,328,1640,17800
102,2013-07-05 23:33:11.179273-10,177363200,0,234,3954,0,48,240,17080
104,2013-07-05 23:33:11.883224-10,179672009,268,101187,4027,0,327,1635,17540
102,2013-07-05 23:33:25.955265-10,177378000,0,234,3944,0,49,245,17320
104,2013-07-05 23:33:26.694233-10,179686809,268,101193,4027,0,327,1635,17510
102,2013-07-05 23:33:40.734284-10,177392800,0,234,3958,0,49,245,17020
104,2013-07-05 23:33:41.505256-10,179701609,268,101194,4007,0,328,1640,17490
102,2013-07-05 23:33:55.519299-10,177407600,0,234,3944,0,49,245,16850
104,2013-07-05 23:33:56.316269-10,179716409,268,101187,3973,0,327,1635,17630
102,2013-07-05 23:34:10.304303-10,177422400,0,234,3934,0,49,245,17290
104,2013-07-05 23:34:11.125277-10,179731209,268,101188,4017,0,327,1635,17790
102,2013-07-05 23:34:25.082307-10,177437200,0,234,3914,0,49,245,17600
104,2013-07-05 23:34:25.937269-10,179746009,268,101196,4027,0,328,1640,17820
102,2013-07-05 23:34:39.863326-10,177452000,0,234,3968,0,48,240,17580
104,2013-07-05 23:34:40.748284-10,179760809,268,101190,3973,0,327,1635,17610
102,2013-07-05 23:34:54.648336-10,177466800,0,234,3944,0,49,245,16890
104,2013-07-05 23:34:55.558304-10,179775609,268,101192,3988,0,328,1640,17760
102,2013-07-05 23:35:09.431342-10,177481600,0,234,3963,0,49,245,16950
104,2013-07-05 23:35:10.370303-10,179790409,268,101181,3993,0,327,1635,17850
102,2013-07-05 23:35:24.212339-10,177496400,0,234,3934,0,49,245,17360
104,2013-07-05 23:35:25.178321-10,179805209,268,101181,4012,0,328,1640,17710
102,2013-07-05 23:35:38.997372-10,177511200,0,234,3944,0,48,240,17110
104,2013-07-05 23:35:39.989328-10,179820009,268,101183,3968,0,327,1635,18010
102,2013-07-05 23:35:53.777384-10,177526000,0,234,3949,0,49,245,16870
104,2013-07-05 23:35:54.800332-10,179834809,268,101186,3973,0,328,1640,17710
102,2013-07-05 23:36:08.56238-10,177540800,0,234,3968,0,49,245,17230
104,2013-07-05 23:36:09.612354-10,179849609,268,101188,4007,0,328,1640,17520
102,2013-07-05 23:36:23.34437-10,177555600,0,234,3949,0,49,245,17370
104,2013-07-05 23:36:24.428355-10,179864409,268,101185,4017,0,327,1635,17780
102,2013-07-05 23:36:38.131395-10,177570400,0,234,3958,0,49,245,17130
104,2013-07-05 23:36:39.233388-10,179879209,268,101192,3988,0,328,1640,17930
102,2013-07-05 23:36:52.901424-10,177585200,0,234,3949,0,49,245,17170
104,2013-07-05 23:36:54.043389-10,179894009,268,101185,4017,0,327,1635,17560
102,2013-07-05 23:37:07.689426-10,177600000,0,234,3958,0,49,245,16920
104,2013-07-05 23:37:08.861397-10,179908809,268,101189,4017,0,328,1640,18020
102,2013-07-05 23:37:22.474418-10,177614800,0,234,3963,0,49,245,17360
104,2013-07-05 23:37:23.677416-10,179923609,268,101187,4022,0,327,1635,17740
102,2013-07-05 23:37:37.250441-10,177629600,0,234,3944,0,49,245,17010
104,2013-07-05 23:37:38.478423-10,179938409,268,101185,4017,0,327,1635,17510
102,2013-07-05 23:37:52.040446-10,177644400,0,234,3958,0,48,240,17390
104,2013-07-05 23:37:53.287414-10,179953209,268,101186,3993,0,327,1635,17820
102,2013-07-05 23:38:06.815452-10,177659200,0,234,3934,0,49,245,17050
104,2013-07-05 23:38:08.09746-10,179968009,268,101188,3998,0,327,1635,17920
102,2013-07-05 23:38:21.599453-10,177674000,0,234,3944,0,49,245,16800
104,2013-07-05 23:38:22.907425-10,179982809,268,101188,4007,0,327,1635,17710
102,2013-07-05 23:38:36.383475-10,177688800,0,234,3963,0,48,240,17330
104,2013-07-05 23:38:37.724471-10,179997609,268,101190,3968,0,328,1640,17540
102,2013-07-05 23:38:51.166486-10,177703600,0,234,3939,0,49,245,17610
104,2013-07-05 23:38:52.528449-10,180012409,268,101185,3968,0,327,1635,17690
102,2013-07-05 23:39:05.94559-10,177718400,0,234,3963,0,48,240,17280
104,2013-07-05 23:39:07.340484-10,180027209,268,101184,3988,0,327,1635,17680
102,2013-07-05 23:39:20.728494-10,177733200,0,234,3958,0,48,240,16940
